experiment,i,M,base,pm,lora,q,BS,GAS,GBS,beam,tGPU,gGPU
ElusiveGideon,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,18.
MajesticLeia,6,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,15.
MajesticLeia,5,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,15.
MajesticLeia,4,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,15.
MajesticLeia,3,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,15.
MajesticLeia,2,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,15.
MajesticLeia,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,15.
RadiantYoda,6,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,18.
RadiantYoda,5,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,18.
RadiantYoda,4,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,18.
RadiantYoda,3,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,18.
RadiantYoda,2,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,18.
RadiantYoda,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,18.
WiseReek,6,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,19.
WiseReek,5,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,19.
WiseReek,4,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,19.
WiseReek,3,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,19.
WiseReek,2,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,19.
WiseReek,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,128,3,3,23.,19.
RadiantScarif,11,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,10,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,9,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,8,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,7,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,6,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,5,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,4,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,3,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,2,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
RadiantScarif,1,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,11,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,10,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,9,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,8,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,7,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,6,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,5,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,4,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,3,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,2,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
CaptivatingJakku,1,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,37.,21.
SereneDewback,5,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,36.,21.
SereneDewback,4,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,36.,21.
SereneDewback,3,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,36.,21.
SereneDewback,2,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,36.,21.
SereneDewback,1,t,SerendipitousOrson/3,7b,1,nf4,128,128,2,3,36.,21.
ExuberantAjanKloss,5,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,36.,22.
ExuberantAjanKloss,4,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,36.,22.
ExuberantAjanKloss,3,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,36.,22.
ExuberantAjanKloss,2,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,36.,22.
ExuberantAjanKloss,1,t,SerendipitousOrson/1,7b,1,nf4,128,128,2,3,36.,22.
HarmoniousBossk,1,t,SerendipitousOrson/3,7b,1,nf4,128,64,2,3,45.,22.
LivelyCount,6,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
LivelyCount,5,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
LivelyCount,4,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
LivelyCount,3,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
LivelyCount,2,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
LivelyCount,1,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
ThunderousVentress,6,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
ThunderousVentress,5,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
ThunderousVentress,4,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
ThunderousVentress,3,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
ThunderousVentress,2,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
ThunderousVentress,1,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,31.
FormidableTatooII,2,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,2,3,30.,12.
FormidableTatooII,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,2,3,30.,12.
ResplendentDroopy,2,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,2,3,41.,12.
ResplendentDroopy,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,2,3,41.,12.
CaptivatingSavage,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,2,3,Non,Non
BoldIlum,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,2,3,Non,Non
EpicMygeeto,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,2,3,Non,Non
BoldC3PO,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,2,3,Non,Non
DazzlingChirrut,6,h,meta-llama/Llama-2-chat-hf,13,8,nf4,128,64,3,3,69.,33.
DazzlingChirrut,5,h,meta-llama/Llama-2-chat-hf,13,8,nf4,128,64,3,3,69.,33.
DazzlingChirrut,4,h,meta-llama/Llama-2-chat-hf,13,8,nf4,128,64,3,3,69.,33.
DazzlingChirrut,3,h,meta-llama/Llama-2-chat-hf,13,8,nf4,128,64,3,3,69.,33.
DazzlingChirrut,2,h,meta-llama/Llama-2-chat-hf,13,8,nf4,128,64,3,3,69.,33.
DazzlingChirrut,1,h,meta-llama/Llama-2-chat-hf,13,8,nf4,128,64,3,3,69.,33.
EmboldenedHapes,6,h,meta-llama/Llama-2-chat-hf,13,2,nf4,128,64,3,3,69.,33.
EmboldenedHapes,5,h,meta-llama/Llama-2-chat-hf,13,2,nf4,128,64,3,3,69.,33.
EmboldenedHapes,4,h,meta-llama/Llama-2-chat-hf,13,2,nf4,128,64,3,3,69.,33.
EmboldenedHapes,3,h,meta-llama/Llama-2-chat-hf,13,2,nf4,128,64,3,3,69.,33.
EmboldenedHapes,2,h,meta-llama/Llama-2-chat-hf,13,2,nf4,128,64,3,3,69.,33.
EmboldenedHapes,1,h,meta-llama/Llama-2-chat-hf,13,2,nf4,128,64,3,3,69.,33.
SpectralDroopy,6,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,26.
SpectralDroopy,5,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,26.
SpectralDroopy,4,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,26.
SpectralDroopy,3,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,26.
SpectralDroopy,2,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,26.
SpectralDroopy,1,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,3,3,69.,26.
FearlessLehon,6,t,meta-llama/Llama-2-chat-hf,7b,4,nf4,128,64,3,3,43.,16.
FearlessLehon,5,t,meta-llama/Llama-2-chat-hf,7b,4,nf4,128,64,3,3,43.,16.
FearlessLehon,4,t,meta-llama/Llama-2-chat-hf,7b,4,nf4,128,64,3,3,43.,16.
FearlessLehon,3,t,meta-llama/Llama-2-chat-hf,7b,4,nf4,128,64,3,3,43.,16.
FearlessLehon,2,t,meta-llama/Llama-2-chat-hf,7b,4,nf4,128,64,3,3,43.,16.
FearlessLehon,1,t,meta-llama/Llama-2-chat-hf,7b,4,nf4,128,64,3,3,43.,16.
CelestialWatto,6,t,meta-llama/Llama-2-chat-hf,7b,2,nf4,128,64,3,3,43.,19.
CelestialWatto,5,t,meta-llama/Llama-2-chat-hf,7b,2,nf4,128,64,3,3,43.,19.
CelestialWatto,4,t,meta-llama/Llama-2-chat-hf,7b,2,nf4,128,64,3,3,43.,19.
CelestialWatto,3,t,meta-llama/Llama-2-chat-hf,7b,2,nf4,128,64,3,3,43.,19.
CelestialWatto,2,t,meta-llama/Llama-2-chat-hf,7b,2,nf4,128,64,3,3,43.,19.
CelestialWatto,1,t,meta-llama/Llama-2-chat-hf,7b,2,nf4,128,64,3,3,43.,19.
ResilientDooku,6,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,128,64,3,3,44.,17.
ResilientDooku,5,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,128,64,3,3,44.,17.
ResilientDooku,4,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,128,64,3,3,44.,17.
ResilientDooku,3,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,128,64,3,3,44.,17.
ResilientDooku,2,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,128,64,3,3,44.,17.
ResilientDooku,1,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,128,64,3,3,44.,17.
AudaciousWatto,6,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,3,3,43.,20.
AudaciousWatto,5,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,3,3,43.,20.
AudaciousWatto,4,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,3,3,43.,20.
AudaciousWatto,3,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,3,3,43.,20.
AudaciousWatto,2,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,3,3,43.,20.
AudaciousWatto,1,t,meta-llama/Llama-2-chat-hf,7b,1,nf4,128,64,3,3,43.,20.
AstralKit,1,h,meta-llama/Llama-2-chat-hf,13,8,nf4,128,64,2,3,Non,Non
DazzlingNute,1,h,meta-llama/Llama-2-chat-hf,13,4,nf4,128,64,2,3,Non,Non
SereneVardos,1,t,meta-llama/Llama-2-chat-hf,7b,4,nf4,128,64,3,3,Non,Non
DashingBaze,1,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,128,64,3,3,Non,Non
EmboldenedBoba,1,t,meta-llama/Llama-2-chat-hf,7b,2,nf4,128,64,3,3,Non,Non
UntamedDantooine,1,h,meta-llama/Llama-2-chat-hf,13,1,nf4,128,64,2,3,Non,Non
ElusiveK2SO,1,h,meta-llama/Llama-2-chat-hf,13,2,nf4,128,64,2,3,Non,Non
EmboldenedCody,2,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,128,64,4,3,44.,25.
EmboldenedCody,1,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,128,64,4,3,44.,25.
SerendipitousOrson,3,t,meta-llama/Llama-2-chat-hf,13,16,nf4,128,128,2,3,39.,24.
SerendipitousOrson,2,t,meta-llama/Llama-2-chat-hf,13,16,nf4,128,128,2,3,39.,24.
SerendipitousOrson,1,t,meta-llama/Llama-2-chat-hf,13,16,nf4,128,128,2,3,39.,24.
BewitchingHondo,4,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,2,3,39.,24.
BewitchingHondo,3,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,2,3,39.,24.
BewitchingHondo,2,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,2,3,39.,24.
BewitchingHondo,1,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,2,3,39.,24.
ThunderousHan,1,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,4,3,Non,Non
ResilientKanan,6,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
ResilientKanan,5,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
ResilientKanan,4,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
ResilientKanan,3,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
ResilientKanan,2,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
ResilientKanan,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
SupernovaTeth,6,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
SupernovaTeth,5,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
SupernovaTeth,4,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
SupernovaTeth,3,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
SupernovaTeth,2,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
SupernovaTeth,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,44.,26.
EuphoricOnderon,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,3,74.,20.
NebulousEndor,1,h,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,64,4,3,47.,19.
UnchartedCassian,1,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,3,3,40.,23.
CelestialNexu,1,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,3,3,40.,25.
UnchartedAtollon,1,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,3,3,40.,30.
CunningVulpter,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,25.
DauntlessAsajj,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,28.
SpectralBoba,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,23.
SpectralPoe,1,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,3,3,40.,29.
SpectralKamino,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,20.
SupernovaNute,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,26.
IconicVulpter_preds,0,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,Non,20.
RadiantUtapau_preds,0,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,Non,27.
MysticalChewbacca_preds,0,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,Non,26.
MesmerizingAlderaan_preds,0,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,Non,24.
CelestialHan_preds,0,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,Non,28.
ResoluteMandalore,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,1,74.,12.
ThunderousMirial,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,10,Non,28.
IconicAnakin,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,10,Non,35.
FormidableLothal,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,10,Non,35.
UnchartedDQar,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,Non,34.
SupernovaNien,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,Non,41.
MesmerizingCrait,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,Non,32.
EpicCrait,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,8,3,Non,33.
DashingAsajj,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,8,3,Non,37.
ImmortalAhsoka,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,8,3,Non,34.
UntamedGideon,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,25,1,Non,31.
HeroicThyferra,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,25,1,Non,25.
LegendaryQuiGon,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,25,1,Non,31.
IllustriousGreef,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,10,Non,35.
SupernovaAsajj,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,10,Non,35.
IconicPadmé,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,10,Non,35.
ResplendentLehon,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,10,Non,28.
NobleSebulba,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,Non,34.
ResoluteVardos,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,Non,38.
ThunderousSebulba,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,Non,43.
ThunderousMon,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,Non,38.
EuphoricTatooine,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,8,3,Non,35.
ThunderousAthiss,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,8,3,Non,32.
HeroicGreedo,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,8,3,Non,41.
RogueKit,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,8,3,Non,37.
HyperspaceThrawn,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,25,1,Non,30.
UnconquerableExegol,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,25,1,Non,28.
EmboldenedSaw,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,25,1,Non,29.
BewitchingThrawn,0,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,25,1,Non,25.
RadiantUtapau,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,26.
MysticalChewbacca,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,25.
MysteriousKrennic,1,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,128,3,3,40.,30.
CelestialHan,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,28.
IconicVulpter,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,20.
MesmerizingAlderaan,1,t,meta-llama/Llama-2-chat-hf,7b,32,nf4,128,128,5,3,25.,23.
LuminousLandosFarm,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,19.
MajesticVulpter,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,19.
StalwartVandor,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,19.
FormidableLehon,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,19.
WiseMygeeto,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,19.
FormidableLeia,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,19.
ThunderousChewbacca,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,19.
CaptivatingMoff,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,19.
LegendaryK2SO,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,19.
EpicJakku,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,19.
AstralJango,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,15.
WondrousDarthMaul,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,15.
SerendipitousTauntaun,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,15.
WiseTatooII,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,15.
HyperspaceQuarren,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,15.
ThunderousMustafar,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
MythicalHoth,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
FormidableScarif,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
ThunderousKanan,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
MysticalChristophsis,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
MajesticBB8,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
DaringOnderon,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
ResilientDarthVader,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
PulsarPaz,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
BoldSavage,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
FormidableQuarren,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
IconicBaze,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
UnforgettableAhsoka,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
RadiantPasaana,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
MajesticCantonica,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
InfiniteAtollon,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
EnigmaticUtapau,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
MajesticFelucia,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
SpectralJyn,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
EpicHoth,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,4,3,Non,30.
StellarDantooine,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
IntrepidGreef,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
IconicDewback,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
BoldKamino,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
EtherealVulpter,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
DashingNevarro,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,6,2,Non,30.
AudaciousIego,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
StellarBB8,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
EnigmaticEadu,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
HarmoniousNevarro,0,t,meta-llama/Llama-2-chat-hf,7b,8,nf4,1,1,12,1,Non,23.
,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,2,1,47.,9.2
ImmortalAgamar,1,t,google-t5/t5-large,sm,,bf16,128,32,4,5,Non,Non
StellarRishi,1,t,google-t5/t5-base,sm,,bf16,128,16,8,5,15.,3.9
TenaciousC3PO,1,t,google-t5/t5-base,sm,,bf16,128,16,8,5,15.,3.3
LivelyVandor,1,t,google-t5/t5-base,sm,,bf16,128,16,8,5,14.,3.6
AudaciousQuarren,1,t,google-t5/t5-base,sm,,bf16,128,16,8,5,15.,4.1
ValiantIego,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,71.,60.
EpicHan,1,t,google-t5/t5-base,sm,,bf16,128,16,8,5,15.,4.3
RegalStewjon,1,t,google-t5/t5-small,sm,,bf16,128,4,32,5,19.,3.8
ElectricBodhi,1,t,google-t5/t5-small,sm,,bf16,128,4,32,5,19.,3.0
NobleTauntaun,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,72.,48.
CaptivatingHan,1,t,google-t5/t5-small,sm,,bf16,128,4,32,5,19.,3.4
ResilientKorriban,1,t,google-t5/t5-small,sm,,bf16,128,4,32,5,19.,4.0
FearlessBossk,1,t,google-t5/t5-small,sm,,bf16,128,4,32,5,19.,4.3
SupernovaCody,1,t,google/flan-t5-XL,sm,,bf16,128,128,1,5,27.,18.
ImmortalCount,1,t,google/flan-t5-XL,sm,,bf16,128,128,1,5,27.,18.
TenaciousGideon,1,t,google/flan-t5-XL,sm,,bf16,128,128,1,5,27.,18.
MysticalLeia,1,t,google/flan-t5-XL,sm,,bf16,128,128,1,5,27.,18.
ResoluteGeonosis,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,70.,55.
EnchantingChristophsis,1,t,google/flan-t5-XL,sm,,bf16,128,128,1,5,27.,19.
CunningLuke,1,t,google/flan-t5-large,sm,,bf16,128,32,4,5,24.,8.1
CelestialCrait,1,t,google/flan-t5-large,sm,,bf16,128,32,4,5,25.,7.4
FierceRyndellia,1,t,google/flan-t5-large,sm,,bf16,128,32,4,5,24.,7.6
ResoluteYavinIV,1,t,google/flan-t5-large,sm,,bf16,128,32,4,5,24.,8.3
CelestialCassian,1,t,google/flan-t5-large,sm,,bf16,128,32,4,5,25.,8.7
HyperspaceMandalore,1,t,google/flan-t5-base,sm,,bf16,128,16,8,5,16.,3.4
RogueAthiss,1,t,google/flan-t5-base,sm,,bf16,128,16,8,5,16.,4.1
RadiantAurra,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,71.,63.
RadiantAurra,1,t,meta-llama/Llama-2-chat-hf,13,32,nf4,128,64,5,5,71.,63.
